"","MasVnrArea","MasVnrType","GarageType","GarageFinish","GarageQual","GarageCond","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","Electrical","MSZoning","Exterior1st","Exterior2nd","KitchenQual","SaleType","BsmtUnfSF","GarageCars","GarageArea","BsmtFinSF1","Id","LotArea","LotShape","Neighborhood","HouseStyle","OverallQual","YearBuilt","YearRemodAdd","ExterQual","Foundation","HeatingQC","CentralAir","X1stFlrSF","X2ndFlrSF","GrLivArea","TotRmsAbvGrd","Fireplaces","PavedDrive","SaleCondition","SalePrice","TotalSF","Total_Bathrooms","TotalPorchSF"
"815",0,"None","Detchd","Unf","TA","TA","TA","TA","No","Unf","SBrkr","RL","Stucco","Stucco","Fa","WD",686,1,280,0,815,8248,"Reg","Edwards","1.5Fin",5,1918,1950,"TA","BrkTil","Gd","Y",686,564,1250,7,0,"P","Normal",11.6613454700885,1936,1.5,207
"816",442,"BrkFace","Attchd","RFn","TA","TA","Gd","TA","No","Unf","SBrkr","RL","VinylSd","VinylSd","Gd","WD",1649,2,598,0,816,12137,"IR2","CollgCr","1Story",7,1998,1998,"TA","PConc","Ex","Y",1661,0,1661,6,0,"Y","Normal",12.3234111379474,3310,2,34
"817",0,"None","Attchd","RFn","TA","TA","TA","TA","No","BLQ","SBrkr","RL","BrkFace","BrkFace","TA","WD",522,1,275,486,817,11425,"IR1","NAmes","1Story",5,1954,1954,"TA","CBlock","Gd","Y",1008,0,1008,4,1,"Y","Normal",11.8277362048103,2016,1,0
"818",148,"BrkFace","Attchd","RFn","TA","TA","Gd","TA","No","GLQ","SBrkr","RL","CemntBd","CmentBd","Gd","WD",350,3,857,1218,818,13265,"IR1","Mitchel","1Story",8,2002,2002,"Gd","PConc","Ex","Y",1689,0,1689,7,2,"Y","Normal",12.5098740998618,3257,3,209
"819",80,"BrkFace","Attchd","Unf","TA","TA","TA","TA","Av","GLQ","SBrkr","RL","HdBoard","HdBoard","TA","WD",506,2,440,504,819,8816,"Reg","ClearCr","SLvl",6,1971,1971,"TA","CBlock","Gd","Y",1052,0,1052,6,0,"Y","Normal",11.9511803959014,2062,2,0
"820",128,"Stone","Attchd","RFn","TA","TA","Gd","TA","Mn","GLQ","SBrkr","RL","VinylSd","VinylSd","Gd","New",625,2,484,733,820,6371,"IR1","NridgHt","1Story",7,2009,2010,"Gd","PConc","Ex","Y",1358,0,1358,6,1,"Y","Partial",12.3194013308372,2716,3,227
"821",0,"None","Attchd","RFn","TA","TA","Gd","TA","No","Unf","SBrkr","RL","VinylSd","VinylSd","Gd","WD",798,2,595,0,821,7226,"IR1","CollgCr","2Story",7,2003,2003,"Gd","PConc","Ex","Y",798,842,1640,6,0,"Y","Normal",12.1172414318236,2438,2.5,45
"822",0,"None","Detchd","Unf","TA","TA","Fa","TA","No","Unf","SBrkr","RM","MetalSd","MetalSd","TA","WD",936,2,576,0,822,6000,"Reg","OldTown","1Story",4,1953,1953,"Fa","CBlock","TA","N",936,0,936,4,0,"Y","Normal",11.4403547721354,1872,1,32
"823",0,"None","BuiltIn","Fin","TA","TA","Gd","TA","Gd","Unf","SBrkr","RL","VinylSd","VinylSd","Gd","WD",847,2,433,0,823,12394,"IR1","Gilbert","2Story",7,2003,2003,"Gd","PConc","Ex","Y",847,886,1733,7,1,"Y","Family",12.3238556811866,2580,2.5,148
"824",0,"None","Detchd","Unf","TA","TA","TA","TA","No","Unf","SBrkr","RL","VinylSd","VinylSd","TA","WD",778,1,240,0,824,9900,"Reg","SWISU","1.5Fin",6,1940,1950,"TA","BrkTil","TA","Y",944,545,1489,7,1,"Y","Normal",11.8458198802436,2267,2,335
"825",0,"None","Attchd","RFn","TA","TA","Gd","Gd","No","Unf","SBrkr","FV","VinylSd","VinylSd","Gd","New",1489,2,776,0,825,11216,"Reg","Somerst","1Story",8,2006,2006,"Gd","PConc","Ex","Y",1489,0,1489,7,1,"Y","Partial",12.3570755190667,2978,2,140
"826",816,"BrkFace","Attchd","Fin","TA","TA","Ex","TA","Av","GLQ","SBrkr","RL","CemntBd","CmentBd","Ex","New",442,3,1220,1636,826,14803,"Reg","NridgHt","1Story",10,2007,2008,"Ex","PConc","Ex","Y",2084,0,2084,7,1,"Y","Partial",12.8609986132699,4162,3,233
"827",0,"None","Attchd","Unf","TA","TA","TA","TA","No","ALQ","SBrkr","RM","MetalSd","MetalSd","Gd","WD",0,0,0,784,827,6130,"Reg","BrkSide","1.5Unf",5,1924,1950,"TA","BrkTil","Gd","Y",784,0,784,5,0,"Y","Normal",11.6036798282387,1568,2,0
"828",0,"None","Attchd","RFn","TA","TA","Gd","TA","No","GLQ","SBrkr","RL","VinylSd","VinylSd","Gd","WD",1434,2,527,20,828,8529,"IR1","SawyerW","1Story",7,2001,2001,"Gd","PConc","Ex","Y",1434,0,1434,6,1,"Y","Normal",12.1495022940418,2888,2,329
"829",0,"None","Attchd","Fin","TA","TA","TA","Gd","Gd","LwQ","SBrkr","RL","Plywood","Plywood","TA","WD",0,2,538,249,829,28698,"IR2","ClearCr","2Story",5,1967,1967,"TA","PConc","TA","Y",1160,966,2126,7,0,"Y","Abnorml",12.1281111040605,3139,2.5,486
"830",0,"None","Detchd","RFn","TA","TA","Gd","TA","No","Unf","SBrkr","FV","MetalSd","MetalSd","Gd","WD",600,2,480,0,830,2544,"Reg","Somerst","2Story",7,2005,2005,"Gd","PConc","Ex","Y",520,623,1223,4,0,"Y","Normal",11.9009052587374,1823,2.5,166
"831",387,"BrkFace","Attchd","RFn","TA","TA","TA","TA","No","Rec","FuseA","RL","HdBoard","HdBoard","TA","WD",352,2,458,1040,831,11900,"IR1","NAmes","1Story",6,1957,1957,"TA","CBlock","TA","Y",1392,0,1392,6,2,"Y","Normal",12.0197430673387,2784,2.5,0
"832",0,"None","Detchd","RFn","TA","TA","Gd","TA","No","Unf","SBrkr","FV","MetalSd","MetalSd","Gd","WD",600,2,480,0,832,3180,"Reg","Somerst","2Story",7,2005,2005,"TA","PConc","Ex","Y",520,600,1200,4,0,"Y","Normal",11.9250351157971,1800,2.5,166
"833",223,"BrkFace","Attchd","RFn","TA","TA","Gd","TA","No","GLQ","SBrkr","RL","VinylSd","VinylSd","Gd","WD",458,2,613,483,833,9548,"IR1","CollgCr","2Story",7,2003,2003,"Gd","PConc","Ex","Y",941,888,1829,7,1,"Y","Normal",12.3758154201173,2770,3.5,231
"834",180,"BrkFace","Attchd","RFn","TA","TA","TA","TA","No","Rec","SBrkr","RL","HdBoard","Plywood","TA","WD",975,2,472,196,834,10004,"Reg","NAmes","1Story",6,1964,1964,"TA","CBlock","TA","Y",1516,0,1516,6,0,"Y","Normal",12.0257490913989,3032,1.5,0
"835",136,"BrkFace","Attchd","Unf","TA","TA","TA","TA","No","Rec","SBrkr","RL","VinylSd","VinylSd","TA","WD",572,2,456,572,835,7875,"Reg","NAmes","1Story",5,1961,1961,"TA","CBlock","Gd","Y",1144,0,1144,6,0,"Y","Normal",11.8490404949436,2288,2,0
"836",0,"None","Attchd","Unf","TA","TA","Gd","TA","No","BLQ","SBrkr","RL","VinylSd","HdBoard","Gd","WD",625,2,436,442,836,9600,"Reg","Sawyer","1Story",4,1950,1995,"TA","CBlock","TA","Y",1067,0,1067,4,0,"Y","Normal",11.7597855429018,2134,2,290
"837",0,"None","Detchd","Unf","TA","TA","TA","TA","No","Rec","SBrkr","RM","VinylSd","VinylSd","TA","COD",1221,2,812,338,837,8100,"Reg","OldTown","1Story",5,1948,1973,"TA","BrkTil","Gd","Y",1559,0,1559,5,0,"Y","Normal",11.9414558460094,3118,2,116
"838",158,"BrkFace","Detchd","Unf","TA","TA","TA","TA","No","BLQ","SBrkr","RM","HdBoard","HdBoard","TA","WD",153,1,264,330,838,1680,"Reg","BrDale","2Story",6,1973,1973,"TA","CBlock","TA","Y",483,504,987,5,0,"Y","Normal",11.5129254649702,1470,2.5,0
"839",0,"None","Attchd","Unf","TA","TA","Gd","TA","No","Unf","SBrkr","RL","VinylSd","VinylSd","Gd","WD",1099,1,352,0,839,9525,"Reg","CollgCr","1Story",5,1995,2006,"TA","PConc","Ex","Y",1099,0,1099,6,0,"Y","Normal",11.8775685785581,2198,1.5,278
"840",0,"None","Detchd","Unf","TA","TA","TA","TA","No","BLQ","SBrkr","RL","MetalSd","MetalSd","TA","WD",416,1,240,352,840,11767,"Reg","Edwards","1.5Fin",5,1946,1995,"TA","CBlock","Ex","Y",768,432,1200,6,0,"Y","Normal",11.7791285057449,1968,1,0
"841",0,"None","Detchd","Unf","TA","TA","TA","TA","No","BLQ","SBrkr","RH","Wd Sdng","Wd Sdng","Fa","WD",516,1,400,156,841,12155,"IR1","SWISU","2Story",6,1925,1950,"TA","BrkTil","TA","N",810,672,1482,7,0,"P","Normal",11.8493977015914,2154,2,0
"842",0,"None","Detchd","Unf","Gd","TA","TA","TA","No","Unf","SBrkr","RM","MetalSd","MetalSd","Gd","WD",650,2,686,0,842,10440,"Reg","OldTown","2Story",5,1904,2002,"TA","PConc","Gd","Y",958,581,1539,8,1,"P","Normal",11.9671807372478,2189,2,148
"843",183,"BrkFace","Attchd","RFn","Gd","Gd","TA","TA","Gd","Rec","SBrkr","RL","HdBoard","HdBoard","TA","WD",276,2,490,312,843,9020,"Reg","NAmes","SLvl",6,1966,1966,"TA","CBlock","TA","Y",1165,0,1165,6,0,"Y","Normal",12.0719696610067,2292,2.5,129
"844",0,"None","Attchd","Unf","TA","TA","TA","TA","No","Unf","SBrkr","RL","BrkFace","BrkFace","TA","WD",1800,0,0,0,844,8000,"Reg","NAmes","1Story",5,1961,1961,"TA","CBlock","Ex","N",1800,0,1800,10,0,"Y","Normal",11.8565151693603,3600,2,0
"845",0,"None","Detchd","Unf","TA","TA","TA","TA","Mn","Unf","SBrkr","RM","Wd Sdng","Wd Sdng","TA","WD",876,3,720,0,845,12665,"IR1","OldTown","1.5Fin",5,1915,1950,"TA","BrkTil","Gd","Y",876,540,1416,7,1,"Y","Normal",11.944058319827,2292,1.5,418
"846",0,"None","Basment","Fin","TA","TA","Gd","TA","Gd","ALQ","SBrkr","RL","HdBoard","HdBoard","TA","WD",0,2,611,1390,846,16647,"IR1","Sawyer","SFoyer",5,1975,1981,"TA","CBlock","TA","Y",1701,0,1701,6,2,"Y","Normal",12.0494188354848,3091,3,0
"847",137,"BrkFace","Attchd","Unf","TA","TA","Gd","TA","No","ALQ","SBrkr","RL","HdBoard","HdBoard","Gd","WD",227,2,425,513,847,9317,"Reg","SawyerW","2Story",7,1993,1993,"Gd","PConc","Ex","Y",1006,769,1775,7,1,"Y","Normal",12.2690474446916,2515,3.5,306
"848",0,"None","Attchd","Unf","TA","TA","TA","TA","Av","BLQ","SBrkr","RL","HdBoard","Plywood","TA","WD",404,1,338,460,848,15523,"IR1","CollgCr","1Story",5,1972,1972,"TA","CBlock","Ex","Y",864,0,864,5,1,"Y","Normal",11.8018567568224,1728,2,0
"849",0,"None","Detchd","Unf","Fa","TA","TA","TA","No","Unf","SBrkr","RL","Wd Sdng","Wd Sdng","TA","WD",907,2,360,0,849,45600,"IR2","ClearCr","1.5Fin",6,1908,1997,"TA","BrkTil","TA","Y",1307,1051,2358,10,1,"Y","Normal",12.3883942023241,3265,3,526
"850",360,"BrkFace","Attchd","RFn","TA","TA","TA","TA","No","Unf","SBrkr","RL","Plywood","Plywood","TA","WD",528,2,512,0,850,9600,"Reg","Veenker","SLvl",6,1976,1994,"Gd","CBlock","Ex","Y",1094,761,1855,7,1,"Y","Normal",12.1388638958367,2383,2.5,213
"851",170,"BrkFace","Attchd","Fin","TA","TA","Gd","TA","Av","GLQ","SBrkr","RM","VinylSd","VinylSd","Gd","WD",189,2,420,659,851,4435,"Reg","CollgCr","1Story",6,2003,2003,"Gd","PConc","Ex","Y",848,0,848,3,0,"Y","Normal",11.7867621306,1696,2,140
"852",40,"BrkFace","Attchd","Fin","TA","TA","Gd","TA","Gd","Unf","SBrkr","RL","VinylSd","VinylSd","Gd","WD",1273,2,400,0,852,3196,"Reg","Blmngtn","1Story",8,2003,2003,"Gd","PConc","Ex","Y",1456,0,1456,7,1,"Y","Normal",12.2783933071098,2729,2,163
"853",0,"None","Detchd","Unf","TA","TA","TA","TA","No","Rec","SBrkr","RL","MetalSd","MetalSd","TA","WD",554,1,240,364,853,7128,"Reg","Crawfor","2.5Unf",7,1941,1950,"TA","CBlock","Gd","Y",918,728,1646,7,2,"Y","Normal",12.0076217068063,2564,2,0
"854",115,"BrkFace","Attchd","RFn","TA","TA","TA","TA","Gd","Rec","SBrkr","RL","MetalSd","HdBoard","TA","WD",563,2,645,564,854,12095,"IR1","NAmes","SLvl",6,1964,1964,"TA","CBlock","TA","Y",1445,0,1445,7,1,"Y","Normal",11.9703503120091,2572,1.5,180
"855",0,"None","Attchd","Unf","TA","TA","TA","TA","Mn","ALQ","SBrkr","RL","Wd Sdng","Plywood","TA","WD",372,2,454,306,855,17920,"Reg","Sawyer","1Story",5,1955,1974,"TA","CBlock","TA","Y",1779,0,1779,6,1,"Y","Abnorml",12.0435537160324,3542,2.5,418
"856",0,"None","Detchd","Unf","TA","TA","TA","TA","No","ALQ","SBrkr","RL","HdBoard","HdBoard","TA","WD",381,1,260,659,856,6897,"IR1","Sawyer","1Story",5,1962,2010,"TA","CBlock","Ex","Y",1040,0,1040,6,0,"Y","Normal",11.7519423654407,2080,2.5,104
"857",0,"None","Detchd","Unf","TA","Fa","Gd","Gd","Gd","GLQ","SBrkr","RL","Plywood","HdBoard","TA","WD",0,2,576,505,857,10970,"IR1","CollgCr","SLvl",6,1978,1978,"TA","CBlock","TA","Y",1026,0,1026,5,0,"Y","Normal",11.8981878657609,1966,2,0
"858",0,"None","Attchd","Fin","TA","TA","Gd","TA","No","Unf","SBrkr","RL","HdBoard","HdBoard","TA","WD",702,2,343,0,858,8125,"Reg","Gilbert","2Story",6,1994,1995,"TA","PConc","Gd","Y",702,779,1481,6,1,"Y","Normal",12.0668105781967,2183,2.5,36
"859",189,"BrkFace","Attchd","RFn","TA","TA","Gd","TA","No","Unf","SBrkr","RL","HdBoard","HdBoard","TA","WD",1090,2,479,0,859,10400,"Reg","NWAmes","1Story",7,1976,1976,"TA","CBlock","TA","Y",1370,0,1370,6,1,"Y","Family",11.9316357998284,2460,2,0
"860",220,"BrkFace","Attchd","Unf","TA","TA","TA","TA","Mn","BLQ","SBrkr","RL","HdBoard","HdBoard","Gd","WD",435,2,619,619,860,11029,"IR1","NWAmes","2Story",6,1968,1984,"TA","CBlock","TA","Y",1512,1142,2654,9,1,"Y","Normal",12.4292161968444,3708,3.5,65
"861",0,"None","Detchd","Unf","TA","TA","TA","TA","No","Unf","SBrkr","RL","Wd Sdng","Wd Sdng","Gd","WD",912,1,216,0,861,7642,"Reg","Crawfor","1.5Fin",7,1918,1998,"Gd","BrkTil","Gd","Y",912,514,1426,7,1,"Y","Normal",12.1545161586158,2338,1.5,240
"862",0,"None","Attchd","Unf","TA","TA","TA","TA","Mn","BLQ","SBrkr","RL","Plywood","HdBoard","TA","WD",198,2,504,841,862,11625,"Reg","Sawyer","1Story",5,1965,1965,"TA","PConc","Ex","Y",1039,0,1039,6,0,"Y","Normal",11.7867621306,2078,2.5,0
"863",0,"None","Attchd","Unf","TA","TA","Gd","TA","No","GLQ","SBrkr","RL","HdBoard","Plywood","TA","WD",702,2,480,338,863,9672,"Reg","SawyerW","1Story",6,1984,1985,"TA","PConc","TA","Y",1097,0,1097,6,0,"Y","Normal",11.9316357998284,2137,2,0
"864",0,"None","Attchd","Unf","TA","TA","TA","TA","No","BLQ","SBrkr","RL","BrkFace","Plywood","TA","WD",0,1,672,1148,864,7931,"Reg","NAmes","1Story",5,1959,1959,"TA","CBlock","TA","Y",1148,0,1148,6,0,"Y","Normal",11.7943379244084,2296,2,0
"865",0,"None","Attchd","Fin","TA","TA","Ex","TA","No","Unf","SBrkr","FV","VinylSd","VinylSd","Gd","New",1372,2,529,0,865,8640,"Reg","Somerst","1Story",7,2007,2008,"Gd","PConc","Ex","Y",1372,0,1372,6,0,"Y","Partial",12.4315335097995,2744,2,140
"866",76,"BrkFace","Detchd","Unf","TA","TA","TA","TA","No","BLQ","SBrkr","RL","MetalSd","MetalSd","TA","WD",174,2,902,828,866,8750,"IR1","NAmes","1Story",5,1970,1970,"TA","CBlock","TA","Y",1002,0,1002,5,0,"Y","Normal",11.9083402372249,2004,2,0
"867",274,"Stone","Attchd","RFn","TA","TA","Gd","TA","Av","Unf","SBrkr","RL","VinylSd","VinylSd","Gd","New",1638,3,870,0,867,10656,"IR1","Timber","1Story",8,2006,2007,"Gd","PConc","Ex","Y",1646,0,1646,6,1,"Y","Partial",12.4248064883557,3284,2,272
"868",0,"None","Attchd","RFn","TA","TA","TA","TA","No","ALQ","SBrkr","RL","VinylSd","VinylSd","Fa","WD",108,2,544,932,868,6970,"Reg","Sawyer","1Story",4,1961,1961,"TA","CBlock","TA","Y",1120,0,1120,5,0,"Y","Normal",11.7675676833438,2160,2.5,168
"869",0,"None","Attchd","Unf","TA","TA","TA","TA","No","Unf","SBrkr","RL","Plywood","Plywood","TA","WD",0,2,672,0,869,14762,"IR2","Gilbert","2Story",5,1948,1950,"TA","Slab","Gd","Y",1547,720,2320,7,1,"P","Normal",12.0376539939052,2320,2,264
"870",246,"BrkFace","Attchd","Fin","TA","TA","Gd","TA","No","GLQ","SBrkr","RL","MetalSd","MetalSd","Gd","WD",300,2,574,750,870,9938,"Reg","SawyerW","2Story",7,1993,1994,"Gd","PConc","Ex","Y",1062,887,1949,8,1,"Y","Normal",12.3715870840077,2999,3.5,246
"871",0,"None","Detchd","Unf","TA","TA","TA","TA","No","Unf","SBrkr","RL","MetalSd","MetalSd","TA","WD",894,1,308,0,871,6600,"Reg","NAmes","1Story",5,1962,1962,"TA","CBlock","Gd","N",894,0,894,5,0,"Y","Normal",11.6036798282387,1788,1,0
"872",116,"BrkFace","Attchd","RFn","TA","TA","Gd","TA","No","GLQ","SBrkr","RL","VinylSd","VinylSd","Gd","WD",299,2,523,505,872,8750,"Reg","CollgCr","2Story",6,1998,1998,"TA","PConc","Ex","Y",804,878,1682,7,0,"Y","Normal",12.2085695257288,2486,2.5,77
"873",0,"None","Attchd","Unf","TA","TA","TA","TA","Av","Unf","SBrkr","RL","WdShing","Wd Shng","Gd","WD",105,2,414,0,873,8892,"Reg","NAmes","1Story",5,1953,1996,"Gd","Stone","Gd","Y",910,0,910,5,0,"Y","Normal",11.6613454700885,1015,1,196
"874",0,"None","Attchd","Unf","TA","TA","TA","TA","No","Rec","SBrkr","RL","HdBoard","HdBoard","TA","WD",457,1,288,375,874,12144,"Reg","NAmes","1Story",5,1949,1950,"Gd","CBlock","Gd","Y",1036,0,1268,6,1,"Y","Normal",11.7981044072039,2100,1,28
"875",0,"None","Detchd","Unf","TA","TA","TA","TA","No","Unf","SBrkr","RM","Wd Sdng","Wd Sdng","TA","WD",676,1,200,0,875,5720,"Reg","OldTown","1.5Fin",5,1941,1950,"TA","CBlock","Ex","Y",676,455,1131,5,0,"Y","Abnorml",11.1049572266439,1807,1.5,26
"876",0,"None","BuiltIn","Fin","TA","TA","Gd","TA","Av","GLQ","SBrkr","FV","CemntBd","CmentBd","Ex","New",1120,2,550,64,876,9000,"Reg","Somerst","2Story",8,2007,2007,"Gd","PConc","Ex","Y",1184,1426,2610,11,1,"Y","Partial",12.623061104073,3794,2.5,572
"877",0,"None","Attchd","Unf","TA","TA","TA","TA","Gd","ALQ","SBrkr","RL","HdBoard","Plywood","TA","WD",431,2,648,633,877,25286,"Reg","Mitchel","1Story",4,1963,1963,"TA","PConc","Gd","Y",1040,0,1040,5,0,"Y","Normal",11.7924493497205,2104,2,0
"878",216,"Stone","Attchd","Fin","TA","TA","Ex","TA","No","GLQ","SBrkr","RL","VinylSd","VinylSd","Ex","WD",292,3,738,1170,878,8834,"Reg","NridgHt","2Story",9,2004,2005,"Gd","PConc","Ex","Y",1462,762,2224,10,1,"Y","Normal",12.7656884334656,3686,3.5,184
"879",0,"None","Detchd","Unf","TA","TA","TA","TA","Av","ALQ","SBrkr","RL","HdBoard","HdBoard","Gd","WD",210,2,576,899,879,11782,"IR1","Sawyer","SFoyer",5,1961,1995,"TA","CBlock","TA","Y",1155,0,1155,6,0,"Y","Normal",11.9049675527463,2264,2,192
"880",90,"BrkFace","Attchd","Unf","TA","TA","TA","TA","No","ALQ","SBrkr","RL","VinylSd","VinylSd","TA","WD",218,1,336,646,880,7000,"IR1","CollgCr","1Story",5,1978,2005,"Gd","CBlock","Ex","Y",864,0,864,6,0,"Y","Normal",11.8240798936072,1728,2,0
"881",0,"None","Attchd","Fin","TA","TA","Ex","Gd","No","ALQ","SBrkr","RL","VinylSd","VinylSd","TA","WD",110,2,450,980,881,7024,"Reg","Edwards","1Story",5,2005,2006,"TA","PConc","Gd","Y",1090,0,1090,5,0,"Y","Normal",11.9640010843304,2180,2.5,49
"882",117,"BrkFace","Attchd","RFn","TA","TA","Gd","TA","Mn","LwQ","SBrkr","RL","HdBoard","HdBoard","Gd","WD",254,2,400,902,882,13758,"IR1","Timber","1.5Fin",7,1990,1991,"Gd","CBlock","Ex","Y",1187,530,1717,7,1,"Y","Normal",12.1415341243926,2873,2.5,204
"883",0,"None","BuiltIn","RFn","TA","TA","Gd","TA","No","Unf","SBrkr","RL","VinylSd","VinylSd","TA","WD",808,2,389,0,883,9636,"IR1","Gilbert","2Story",6,1992,1993,"TA","PConc","Gd","Y",808,785,1593,7,1,"Y","Normal",12.0895388292742,2401,2.5,382
"884",0,"None","Detchd","Unf","TA","Gd","TA","Fa","No","Unf","SBrkr","RL","Wd Sdng","Wd Sdng","TA","WD",795,1,440,0,884,6204,"Reg","SWISU","2.5Fin",4,1912,1950,"Gd","PConc","TA","N",954,795,2230,10,0,"Y","Normal",11.6826682395573,3025,2,188
"885",60,"BrkFace","Attchd","RFn","TA","TA","TA","TA","No","BLQ","SBrkr","RL","HdBoard","HdBoard","TA","WD",460,1,288,432,885,7150,"Reg","NAmes","1Story",5,1967,1967,"TA","CBlock","TA","Y",892,0,892,5,0,"Y","Normal",11.5129254649702,1784,1,0
"886",60,"BrkFace","Attchd","Fin","TA","TA","Ex","TA","Av","GLQ","SBrkr","FV","MetalSd","MetalSd","Gd","CWD",460,2,506,1238,886,5119,"IR1","Somerst","1Story",9,1999,2000,"Gd","PConc","Ex","Y",1709,0,1709,5,1,"Y","Abnorml",12.7035090321771,3407,3,162
"887",122,"BrkFace","Attchd","Fin","TA","TA","TA","TA","No","LwQ","SBrkr","RL","MetalSd","MetalSd","TA","WD",1098,2,588,528,887,8393,"Reg","NAmes","1Story",5,1959,2005,"TA","CBlock","Ex","Y",1712,0,1712,8,0,"Y","Family",11.8844890214027,3338,2,326
"888",0,"None","Attchd","Unf","TA","TA","TA","TA","No","Unf","SBrkr","RL","MetalSd","MetalSd","TA","WD",816,1,300,0,888,16466,"IR1","Edwards","1.5Fin",5,1955,1955,"TA","PConc","TA","Y",872,521,1393,8,0,"Y","Normal",11.8167269193019,2209,1.5,121
"889",0,"None","Attchd","Unf","TA","TA","TA","Gd","Gd","ALQ","SBrkr","RL","Wd Sdng","Wd Sdng","Gd","WD",1043,2,621,351,889,15865,"IR1","NAmes","1Story",8,1970,1970,"Gd","PConc","Ex","Y",2217,0,2217,8,1,"Y","Normal",12.498742259493,4434,3,288
"890",90,"BrkFace","Attchd","RFn","TA","TA","TA","TA","No","BLQ","SBrkr","RL","Wd Sdng","Wd Sdng","TA","WD",481,2,505,1024,890,12160,"Reg","NAmes","1Story",6,1953,1953,"TA","CBlock","Ex","Y",1505,0,1505,6,1,"Y","Normal",11.9150516718129,3010,2,0
"891",0,"None","Detchd","Unf","TA","TA","TA","TA","Mn","Unf","SBrkr","RL","MetalSd","MetalSd","TA","WD",672,2,576,0,891,8064,"Reg","NAmes","1.5Fin",5,1949,2006,"TA","CBlock","Ex","Y",672,252,924,6,1,"Y","Normal",11.7191262955541,1596,1,0
"892",92,"BrkFace","Attchd","RFn","TA","TA","TA","TA","No","LwQ","SBrkr","RL","HdBoard","HdBoard","TA","WD",192,2,440,226,892,11184,"Reg","Sawyer","2Story",6,1978,1978,"TA","CBlock","Gd","Y",918,765,1683,7,1,"Y","Normal",12.0581525154536,2601,2.5,243
"893",0,"None","Attchd","RFn","TA","TA","TA","TA","No","GLQ","SBrkr","RL","HdBoard","HdBoard","TA","WD",396,1,264,663,893,8414,"Reg","Sawyer","1Story",6,1963,2003,"TA","CBlock","TA","Y",1068,0,1068,6,0,"Y","Normal",11.9479493753199,2127,1,192
"894",0,"None","Attchd","Unf","TA","TA","Gd","TA","Mn","BLQ","SBrkr","RL","Wd Sdng","Plywood","TA","WD",319,1,354,1064,894,13284,"Reg","Sawyer","1Story",5,1954,1954,"TA","PConc","TA","Y",1383,0,1383,6,1,"Y","Normal",12.0137007528827,2766,2,627
"895",0,"None","Attchd","Unf","TA","TA","TA","TA","No","Unf","SBrkr","RL","Plywood","Plywood","TA","WD",0,2,400,0,895,7018,"Reg","SawyerW","1Story",5,1979,1979,"TA","Slab","TA","Y",1535,0,1535,8,0,"Y","Alloca",11.6856847822605,1535,2,0
"896",415,"BrkFace","Attchd","RFn","TA","TA","TA","TA","No","BLQ","SBrkr","RL","HdBoard","HdBoard","TA","WD",380,2,483,400,896,7056,"Reg","NAmes","2Story",6,1963,1963,"TA","CBlock","TA","Y",983,813,1796,8,1,"Y","Normal",11.8493977015914,2576,2.5,50
"897",0,"None","Detchd","Unf","TA","TA","TA","TA","No","ALQ","SBrkr","RM","Wd Sdng","Wd Sdng","TA","WD",666,1,327,285,897,8765,"Reg","IDOTRR","1Story",4,1936,1950,"TA","BrkTil","Ex","N",951,0,951,6,0,"Y","Abnorml",11.5759002641316,1902,1,28
"898",0,"None","Detchd","Unf","TA","TA","TA","TA","No","Unf","SBrkr","RL","Plywood","Plywood","TA","WD",0,2,528,0,898,7018,"Reg","SawyerW","2Story",5,1979,1979,"TA","Slab","TA","Y",1120,1120,2240,12,0,"Y","Alloca",11.8702711838891,2240,2,154
"899",760,"Stone","Attchd","Fin","TA","TA","Ex","TA","Gd","GLQ","SBrkr","RL","VinylSd","VinylSd","Ex","New",142,3,820,2188,899,12919,"IR1","NridgHt","1Story",9,2009,2010,"Ex","PConc","Ex","Y",2364,0,2364,11,2,"Y","Partial",13.3239269468631,4694,3.5,67
"900",0,"None","Attchd","Unf","TA","TA","TA","TA","No","BLQ","SBrkr","RL","HdBoard","Plywood","TA","WD",447,1,288,465,900,6993,"Reg","Sawyer","1Story",5,1961,1994,"TA","CBlock","TA","Y",1236,0,1236,6,1,"Y","Normal",11.8130300574206,2148,1,0
"901",0,"None","Detchd","Unf","TA","TA","TA","TA","No","ALQ","SBrkr","RL","HdBoard","HdBoard","TA","WD",536,1,684,322,901,7340,"IR1","NAmes","1Story",4,1971,1971,"TA","CBlock","TA","Y",858,0,858,4,0,"Y","Normal",11.6082356447746,1716,1,0
"902",0,"None","Detchd","Unf","TA","TA","TA","TA","Mn","BLQ","SBrkr","RL","MetalSd","MetalSd","TA","WD",132,1,756,860,902,8712,"IR1","NAmes","1Story",5,1957,2000,"TA","CBlock","TA","Y",1306,0,1306,5,0,"Y","Normal",11.9381932003746,2298,2,0
"903",0,"None","Attchd","Fin","TA","TA","Gd","TA","No","Unf","SBrkr","RL","VinylSd","VinylSd","Gd","WD",783,2,393,0,903,7875,"Reg","Gilbert","2Story",7,2003,2003,"Gd","PConc","Ex","Y",807,702,1509,8,1,"Y","Normal",12.1007121298723,2292,2.5,75
